BRISONr,BLUE,Trait,n_obs_modelo,n_genotipos_modelo,singular,status_modelo,Condition,Year,Location,Treatment,Nitrogen,Fungicide,Water,Trait_abbrev
BRISONr_199,913.1675334457885,Grain,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GN
BRISONr_2,1848.2920539379086,Grain,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GN
BRISONr_20,1498.4710800789821,Grain,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GN
BRISONr_200,1318.7258554508032,Grain,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GN
BRISONr_201,1701.778532756423,Grain,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GN
BRISONr_202,1634.4365904598146,Grain,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GN
BRISONr_203,1049.5713884635968,Grain,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GN
BRISONr_204,1736.975242133213,Grain,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GN
BRISONr_205,1625.5520413817276,Grain,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GN
BRISONr_206,905.1133419069295,Grain,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GN
BRISONr_207,1294.748399135927,Grain,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GN
BRISONr_208,1433.991513306079,Grain,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GN
BRISONr_209,1305.064878644084,Grain,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GN
BRISONr_21,1603.4868410833938,Grain,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GN
BRISONr_210,900.5037868333933,Grain,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GN
BRISONr_211,1034.1852426804098,Grain,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GN
BRISONr_212,839.3892656599958,Grain,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GN
BRISONr_213,1523.9640631663444,Grain,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GN
BRISONr_214,1672.4791581923096,Grain,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GN
BRISONr_215,1846.071005805684,Grain,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GN
BRISONr_216,1835.960792445273,Grain,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GN
BRISONr_217,1523.1327966674278,Grain,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GN
BRISONr_218,1904.2846348397793,Grain,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GN
BRISONr_219,1783.1336286220753,Grain,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GN
BRISONr_22,1956.8320825482367,Grain,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GN
BRISONr_220,1485.2266210847104,Grain,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GN
BRISONr_23,1511.0405768031233,Grain,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GN
BRISONr_24,1743.4189571026495,Grain,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GN
BRISONr_25,1486.7148365270682,Grain,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GN
BRISONr_26,1222.187482589229,Grain,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GN
BRISONr_27,1410.6362846107552,Grain,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GN
BRISONr_28,1951.6760608645493,Grain,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GN
BRISONr_29,1561.6282707500004,Grain,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GN
BRISONr_3,1426.169395196421,Grain,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GN
BRISONr_30,1550.5586374589973,Grain,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GN
BRISONr_31,1710.7510038405542,Grain,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GN
BRISONr_32,1352.5163524268457,Grain,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GN
BRISONr_33,1642.9226980172423,Grain,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GN
BRISONr_34,1686.4844920296603,Grain,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GN
BRISONr_35,1514.01130050931,Grain,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GN
BRISONr_36,1600.3537283356418,Grain,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GN
BRISONr_37,1385.9500422849896,Grain,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GN
BRISONr_38,1636.5194955702434,Grain,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GN
BRISONr_39,1321.3332574273156,Grain,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GN
BRISONr_4,1714.199968390044,Grain,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GN
BRISONr_40,1511.0089471005817,Grain,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GN
BRISONr_41,1758.6136577309223,Grain,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GN
BRISONr_42,1549.826517720688,Grain,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GN
BRISONr_43,1471.9738184004,Grain,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GN
BRISONr_44,1559.4732493387896,Grain,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GN
BRISONr_45,1477.8245682933598,Grain,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GN
BRISONr_46,1519.5747112983977,Grain,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GN
BRISONr_47,1603.3701392509327,Grain,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GN
BRISONr_48,1677.378026354549,Grain,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GN
BRISONr_49,1758.9139399941,Grain,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GN
BRISONr_5,1719.1142771216703,Grain,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GN
BRISONr_50,1468.6823960341321,Grain,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GN
BRISONr_51,1480.9433537580908,Grain,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GN
BRISONr_52,1750.3202350056324,Grain,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GN
BRISONr_53,1593.7218472366017,Grain,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GN
BRISONr_54,1586.1520407489422,Grain,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GN
BRISONr_55,1706.0552644339616,Grain,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GN
BRISONr_56,1701.7698723731635,Grain,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GN
BRISONr_57,1409.5083893213346,Grain,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GN
BRISONr_58,1458.2024280314497,Grain,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GN
BRISONr_59,1729.2645356752807,Grain,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GN
BRISONr_6,1743.084309807458,Grain,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GN
BRISONr_60,1634.5354184754735,Grain,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GN
BRISONr_61,1529.9991985817587,Grain,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GN
BRISONr_62,1575.5550356256872,Grain,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GN
BRISONr_63,1546.4421654172766,Grain,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GN
BRISONr_64,1519.3725403423052,Grain,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GN
BRISONr_65,1281.7350238737615,Grain,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GN
BRISONr_66,1591.8313457785564,Grain,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GN
BRISONr_67,1636.6432781343137,Grain,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GN
BRISONr_68,1561.972730101033,Grain,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GN
BRISONr_69,1628.2040604594922,Grain,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GN
BRISONr_7,1850.364794455617,Grain,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GN
BRISONr_70,1417.716879165613,Grain,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GN
BRISONr_71,1638.735665547462,Grain,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GN
BRISONr_72,1806.5698062605618,Grain,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GN
BRISONr_73,1692.0816764130245,Grain,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GN
BRISONr_74,1631.9457978406524,Grain,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GN
BRISONr_75,1485.4651995435136,Grain,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GN
BRISONr_76,1456.7107711913056,Grain,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GN
BRISONr_77,1535.7046795621309,Grain,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GN
BRISONr_78,1528.03691239851,Grain,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GN
BRISONr_79,1824.273477278394,Grain,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GN
BRISONr_8,1674.4009781093882,Grain,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GN
BRISONr_80,1681.9584161893167,Grain,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GN
BRISONr_81,1482.301749364401,Grain,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GN
BRISONr_82,1624.4703145347744,Grain,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GN
BRISONr_83,1590.8521392365121,Grain,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GN
BRISONr_84,1385.317397798404,Grain,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GN
BRISONr_85,1668.9490745810776,Grain,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GN
BRISONr_86,1698.0590937696927,Grain,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GN
BRISONr_87,1637.0653296102996,Grain,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GN
BRISONr_88,1614.4047458461491,Grain,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GN
BRISONr_89,1638.3307335416036,Grain,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GN
BRISONr_9,1554.9281861280642,Grain,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GN
BRISONr_90,1538.279919784734,Grain,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GN
BRISONr_91,1484.163551269863,Grain,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GN
BRISONr_92,1519.2227390196706,Grain,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GN
BRISONr_93,1470.938479276163,Grain,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GN
BRISONr_94,1485.39564256503,Grain,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GN
BRISONr_95,1769.9357917370078,Grain,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GN
BRISONr_96,1566.5920663850954,Grain,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GN
BRISONr_97,1365.6353954238398,Grain,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GN
BRISONr_98,1424.6739009600099,Grain,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GN
BRISONr_99,1420.1033439317696,Grain,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GN
BRISONr_1,10.258495128798376,Crude_protein,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GP
BRISONr_10,9.232817008356148,Crude_protein,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GP
BRISONr_100,10.352133750081574,Crude_protein,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GP
BRISONr_101,9.487568102599509,Crude_protein,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GP
BRISONr_102,10.283082665233714,Crude_protein,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GP
BRISONr_103,9.104034531932928,Crude_protein,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GP
BRISONr_104,9.017039953707073,Crude_protein,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GP
BRISONr_105,9.203027939409928,Crude_protein,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GP
BRISONr_106,9.408520358903338,Crude_protein,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GP
BRISONr_107,10.927357867733164,Crude_protein,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GP
BRISONr_108,8.965014138885042,Crude_protein,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GP
BRISONr_109,11.2142159859614,Crude_protein,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GP
BRISONr_11,11.450942013547426,Crude_protein,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GP
BRISONr_110,10.07289259605407,Crude_protein,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GP
BRISONr_111,9.997075883915777,Crude_protein,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GP
BRISONr_112,11.272817477144331,Crude_protein,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GP
BRISONr_113,10.055393942764129,Crude_protein,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GP
BRISONr_114,10.122185193465487,Crude_protein,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GP
BRISONr_115,9.500345640436068,Crude_protein,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GP
BRISONr_116,9.323175734047954,Crude_protein,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GP
BRISONr_117,9.616937949812506,Crude_protein,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GP
BRISONr_118,10.01322200311428,Crude_protein,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GP
BRISONr_119,10.290137464228165,Crude_protein,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GP
BRISONr_12,10.660700108335366,Crude_protein,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GP
BRISONr_120,9.966878863705533,Crude_protein,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GP
BRISONr_121,10.656800710007705,Crude_protein,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GP
BRISONr_122,9.979143581373942,Crude_protein,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GP
BRISONr_123,9.875665906917405,Crude_protein,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GP
BRISONr_124,9.093874582957369,Crude_protein,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GP
BRISONr_125,9.287061902417395,Crude_protein,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GP
BRISONr_126,10.629093658255204,Crude_protein,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GP
BRISONr_127,10.630897305788555,Crude_protein,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GP
BRISONr_128,9.415971836015334,Crude_protein,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GP
BRISONr_129,10.826577364551028,Crude_protein,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GP
BRISONr_13,9.939955836704744,Crude_protein,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GP
BRISONr_130,10.96687239041973,Crude_protein,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GP
BRISONr_131,10.021963178787205,Crude_protein,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GP
BRISONr_132,10.931420754760458,Crude_protein,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GP
BRISONr_133,12.211438718170298,Crude_protein,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GP
BRISONr_134,10.807625381655289,Crude_protein,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GP
BRISONr_135,10.980013420627047,Crude_protein,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GP
BRISONr_136,6.3503274869682445,Crude_protein,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GP
BRISONr_137,7.709244473442712,Crude_protein,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GP
BRISONr_138,8.719751768775648,Crude_protein,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GP
BRISONr_139,10.18506763509248,Crude_protein,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GP
BRISONr_14,10.037383581906846,Crude_protein,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GP
BRISONr_140,10.86476717813044,Crude_protein,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GP
BRISONr_141,11.17454581760565,Crude_protein,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GP
BRISONr_142,10.56030024465471,Crude_protein,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GP
BRISONr_143,9.967360180853788,Crude_protein,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GP
BRISONr_144,9.707591045866447,Crude_protein,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GP
BRISONr_145,10.613675443402249,Crude_protein,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GP
BRISONr_146,10.769269841219883,Crude_protein,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GP
BRISONr_147,10.192170718870619,Crude_protein,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GP
BRISONr_148,10.456498473418506,Crude_protein,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GP
BRISONr_149,10.021381370736801,Crude_protein,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GP
BRISONr_15,10.694133772816578,Crude_protein,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GP
BRISONr_150,10.93145570175332,Crude_protein,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GP
BRISONr_151,10.663601420824367,Crude_protein,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GP
BRISONr_152,9.860054175167042,Crude_protein,658,220,FALSE,lmer_ok,2015__KIE__LN_NF_RF,2015,KIE,LN_NF_RF,LN,NF,RF,GP
